energy,valence,tempo,danceability,acousticness,instrumentalness,track_name,track_artist,mood
0.988,0.273,79.147,0.508,0.0933,0.804,Heroine,Dimitri Vegas & Like Mike,Energetic
0.851,0.152,159.957,0.219,0.1,0.132,Falling In Love,"Hardwell, Outsiders",Energetic
0.992,0.41,159.991,0.574,0.0129,0.0001,WELCOME 2 DA RECORDSHOP,Rooler,Energetic
0.898,0.297,169.913,0.531,0.0761,0.00012,DON'T SLEEP,"Slaughterhouse, N-Vitral, Deadly Guns",Energetic
0.974,0.316,150.008,0.495,0.000396,1.19e-06,The Age Of Love - Brennan Heart & ANDY SVGE Remix,"Age Of Love, Brennan Heart, ANDY SVGE",Energetic
0.911,0.227,154.986,0.427,0.0289,0.00525,New Perspective,"Frontliner, The Prophet",Energetic
0.951,0.263,155.01,0.422,0.00552,0.0,Ride Or Die,"Ran-D, Rebelion",Energetic
0.935,0.699,157.992,0.529,0.0279,0.0,Redemption & Rage,"Radical Redemption, Act of Rage, GLDY LX",Happy
0.895,0.776,154.999,0.695,0.00125,0.601,Off My Face,"Toneshifterz, Colin Hennerz, Audiofreq, Code Black, 3Blokes",Happy
0.96,0.0903,156.952,0.598,0.0273,0.0,Do What I Wanna Do - Rave Mix,"LNY TNZ, Lil Jon",Energetic
0.726,0.155,154.984,0.342,0.00756,1.06e-06,Defiance,"Wildstylez, Sound Rush",Energetic
0.996,0.461,100.02,0.569,0.198,0.0114,Wanna Play?,The Prophet,Energetic
0.977,0.404,92.5,0.633,0.00131,0.000351,Drop That,Lil Texas,Energetic
0.877,0.125,155.063,0.337,0.00575,0.0306,Live Forever,Headhunterz,Energetic
0.902,0.211,153.064,0.432,0.00253,0.00748,Save Me,"Sub Zero Project, Rebelion",Energetic
0.917,0.411,150.086,0.584,0.0156,0.000481,Turn The Tide,"Felix Harrer, Jerome",Energetic
0.987,0.276,157.275,0.688,0.104,0.871,Woops - Dimitri Vegas & Junkie Kid Remix,"Dj Bountyhunter, Dimitri Vegas, Junkie Kid",Energetic
0.95,0.557,150.024,0.497,0.0699,0.000129,Keep on Moving,Jordiz,Happy
0.966,0.781,154.973,0.402,0.00482,1.91e-05,Crossover,"Da Tweekaz, Used, LePrince",Happy
0.682,0.0856,149.996,0.237,0.00351,0.872,Now We Are Free,"Brennan Heart, Timmy Trumpet, Blademasterz",Energetic
0.995,0.0782,155.046,0.544,0.0323,0.000336,Open Sesame (Abracadabra) - D-Block & S-te-Fan Remix,"Maddix, Leila K, D-Block & S-te-Fan",Energetic
0.91,0.249,180.059,0.432,0.000751,0.0838,TAKE ME AWAY,"Rooler, Sickmode, Paul Elstak",Energetic
0.92,0.39,145.176,0.457,0.0137,3.43e-05,Moonlight Shadow,"W&W, Groove Coverage",Energetic
0.991,0.301,160.029,0.624,0.00869,0.00169,Ratata - Outsiders Remix,"La Fuente, Outsiders",Energetic
0.959,0.361,159.97,0.771,0.129,0.213,Dangerous,"Basswell, So Juice",Energetic
0.998,0.124,160.02,0.522,0.000894,0.564,Hard Beat,"TNT, Darren Styles, Technoboy, Tuneboy",Energetic
0.963,0.154,154.974,0.452,0.0164,3.39e-05,Behind Enemy Lines,"Ran-D, D-Block & S-te-Fan",Energetic
0.944,0.404,150.065,0.5,0.0378,0.148,Weekend!,Jordiz,Energetic
0.97,0.386,159.944,0.533,0.06,0.001,Burning Down,Dual Damage,Energetic
0.909,0.929,159.898,0.577,0.141,0.0,DOWN DOWN,"Sickmode, Rooler",Happy
0.993,0.182,159.915,0.599,0.0894,0.00823,Hit The Floor,"Bloodlust, Holy Priest",Energetic
0.914,0.0864,154.955,0.394,0.00732,0.000539,Gimme Bass,Outsiders,Energetic
0.98,0.209,159.991,0.445,0.00321,0.000473,FCK DAT!,"Rooler, Kronos",Energetic
0.966,0.17,89.72,0.3,0.00106,0.333,Anadrol,Yosuf,Energetic
0.99,0.161,160.046,0.487,0.000595,0.843,DLMD,"Darren Styles, TNT, Technoboy, Tuneboy",Energetic
0.905,0.217,149.965,0.509,0.00573,5.54e-05,I Like To Move It,"AXMO, le Shuuk, LePrince",Energetic
0.936,0.141,160.04,0.636,0.0198,0.925,Rave Mozart,"W&W, Vini Vici",Energetic
0.988,0.0634,100.025,0.567,0.0232,0.0351,Trip to Valhalla,Dr. Peacock,Energetic
0.896,0.173,165.054,0.332,0.0218,0.0146,Melody Of The World,"Dimitri Vegas & Like Mike, Loic D, Ronald-V",Energetic
0.864,0.464,160.04,0.557,0.0151,0.0084,GO STUPID,Sickmode,Energetic
0.925,0.585,154.915,0.498,0.0284,0.0,I Want It All,Da Tweekaz,Happy
0.803,0.368,154.952,0.553,0.00232,1.06e-06,I Like To Party,"AXMO, DJ Junior (TW)",Energetic
0.989,0.553,145.019,0.676,0.0442,0.0022,Come With Me,"W&W, Harris & Ford, Special D.",Happy
0.341,0.163,105.513,0.701,0.499,0.903,Spring 1 - 2012,"Max Richter, Daniel Hope, Konzerthaus Kammerorchester Berlin, Andre de Ridder",Sad
0.028,0.4,130.02,0.639,0.971,0.397,See You Tomorrow,Evgeny Grinko,Sad
0.107,0.146,129.368,0.367,0.862,0.926,Camping,Jóhann Jóhannsson,Sad
0.0621,0.0398,68.537,0.248,0.988,0.873,Ultraviolet,James Heather,Sad
0.0217,0.223,104.541,0.278,0.98,0.919,Éphémère,Tony Anderson,Sad
0.339,0.0719,90.041,0.53,0.567,0.874,Palladio: 1. Allegretto (arr. for Strings Orchestra),"Karl Jenkins, Carmine Lauri, David Alberman, London Symphony Orchestra",Sad
0.0696,0.276,95.193,0.495,0.96,0.898,Dreamy,Hania Rani,Sad
0.134,0.0642,134.986,0.567,0.99,0.921,Reflections,Borrtex,Sad
0.116,0.299,79.487,0.324,0.986,0.926,Beving: Ala,Joep Beving,Sad
0.216,0.109,99.635,0.325,0.977,0.861,Cornfield Chase - Piano-Cello Version,"Michael Forster, Anna Stevens",Sad
0.232,0.47,171.226,0.287,0.904,0.947,Le début du bonheur - Instrumental,Daprinski,Sad
0.154,0.0489,123.077,0.242,0.975,0.897,Le Onde,Ludovico Einaudi,Sad
0.341,0.288,107.098,0.374,0.576,0.561,Upper Egypt & Lower Egypt - Medley,Pharoah Sanders,Sad
0.563,0.158,108.622,0.333,0.645,0.723,Mantra,Alice Coltrane,Energetic
0.838,0.812,125.006,0.672,0.148,0.413,Been So Long,"Neon Vectors, Macross 82-99",Happy
0.846,0.481,122.433,0.742,0.0296,0.0104,FUTURE//PAST,Remlarr,Energetic
0.901,0.656,120.002,0.598,0.00447,0.335,Love,BarbWalters,Happy
0.771,0.251,125.021,0.726,0.000145,0.0691,I'm Attached To You,ED.,Energetic
0.947,0.36,123.825,0.513,0.000598,0.0477,Whatever Man,CHANCE デラソウル,Energetic
0.553,0.463,101.018,0.846,0.392,1.16e-06,Excuses - 2023 Remaster,"Tupperwave, Meltnet",Energetic
0.789,0.652,139.918,0.734,0.0345,0.00708,HELLO TODAY!!,yuugen,Happy
0.921,0.823,121.008,0.78,0.00954,0.87,They Should've Let Me Host Family Feud,Engelwood,Happy
0.835,0.622,119.002,0.88,0.000374,0.0,Fly with Me,サクラSAKURA-LEE,Happy
0.581,0.828,123.952,0.936,0.000779,0.409,So Sunny,SUPERCAT64 ビンクス猫,Happy
0.846,0.765,108.01,0.685,0.0154,0.00917,Million Miles Away - Edit,"Vantage, Milk Talk",Happy
0.732,0.374,128.05,0.732,0.0011,0.926,Night Cross,"Zai Kowen, Brayan Rojitas",Energetic
0.893,0.813,123.798,0.649,0.00368,0.62,There's Something,"Neon Vectors, Macross 82-99, Vantage",Happy
0.93,0.964,123.982,0.707,0.114,0.44,New Romantic (feat. Maki Nomiya),"Night Tempo, Maki Nomiya",Happy
0.935,0.822,118.022,0.666,0.0334,0.000128,Stasis,BarbWalters,Happy
0.841,0.139,108.082,0.854,0.00753,0.655,Lvst,Flammy,Energetic
0.581,0.681,123.844,0.651,0.00118,0.138,Downtown,Kouek,Happy
0.628,0.744,120.013,0.679,0.000978,0.83,Nu Diskette,DUCAT,Happy
0.864,0.759,110.104,0.773,0.0677,0.0505,Yuu-Huu,"Night Tempo, JEF",Happy
0.719,0.857,115.0,0.71,0.00155,0.00665,Green Path,Rhodes Rodosu,Happy
0.938,0.595,129.994,0.612,2.51e-05,0.717,Fun Tonight,Macross 82-99,Happy
0.676,0.548,124.013,0.809,0.0561,0.879,50//50 - Edit,Vantage,Happy
0.866,0.825,110.038,0.633,0.00587,0.835,Radiant Memories,TANUKI,Happy
0.757,0.905,124.986,0.707,0.00345,0.000294,It's Good to See You Again!!,Adrianwave,Happy
0.937,0.301,119.961,0.53,0.0025,0.0408,City Nightlife - Original Mix,"architecture in tokyo, Macross 82-99",Energetic
0.907,0.607,128.012,0.617,0.000245,0.838,Starlight,Andora,Happy
0.689,0.968,125.941,0.696,0.000325,0.82,Sunset On The Shore,Android Apartment,Happy
0.923,0.435,115.984,0.738,0.173,0.916,Dolce Disco,Superflat,Energetic
0.457,0.0733,113.974,0.652,0.841,0.913,Resonance - Slowed & Reverb,noturgf,Sad
0.375,0.645,169.951,0.661,0.0566,0.555,SimpsonWave1995,FrankJavCee,Neutral
0.515,0.0984,105.001,0.671,0.815,0.932,Equinox,admo,Energetic
0.255,0.231,142.568,0.74,0.275,0.894,School Rooftop - Slowed Down Version,"Hisohkah, WMD",Sad
0.754,0.457,170.084,0.564,0.0424,0.84,Resonance,Home,Energetic
0.181,0.647,86.393,0.686,0.652,0.934,5:32pm,The Deli,Neutral
0.599,0.0545,94.322,0.377,0.00303,0.475,Goth (Slowed + Reverb),Sidewalks and Skeletons,Energetic
0.487,0.0454,139.914,0.655,0.0347,0.897,Eternal Youth,RŮDE,Sad
0.855,0.422,142.026,0.606,0.447,0.889,Thelema,Øfdream,Energetic
0.118,0.049,139.688,0.251,0.898,0.93,aquatic ambience,Scizzie,Sad
0.894,0.456,81.377,0.469,0.00024,0.000194,Memory Reboot,"VØJ, Narvent",Energetic
0.222,0.212,75.048,0.382,0.929,0.901,distorted memories,"Øneheart, reidenshi",Sad
0.705,0.163,119.942,0.543,0.00251,0.0341,Suffocation,Crystal Castles,Energetic
0.68,0.504,130.019,0.729,0.219,0.0,Mbappe - Remix,"Eladio Carrion, Future",Happy
0.721,0.841,138.591,0.596,0.829,1.52e-05,Full of Diamonds,YOVNGCHIMI,Happy
0.651,0.36,139.927,0.741,0.154,0.0,Demasia’o de Grande,Tempo,Energetic
0.541,0.167,140.021,0.662,0.449,0.0,6PM EN MALLORCA,Eladio Carrion,Energetic
0.648,0.665,140.819,0.593,0.233,0.000273,"Danger (with DJ Drama, G Herbo & Sugarhill Ddot)","YOVNGCHIMI, DJ Drama, G Herbo, Sugarhill Ddot",Happy
0.684,0.571,139.654,0.795,0.425,1.65e-06,Fulete,"Cazzu, Brray, Luar La L, Ankhal",Happy
0.712,0.386,143.989,0.495,0.414,0.0,La 2blea,Anuel AA,Energetic
0.801,0.692,121.804,0.829,0.415,0.0,Los Palos,"De La Ghetto, Luar La L, YOVNGCHIMI",Happy
0.73,0.734,140.041,0.83,0.187,0.0,Bape (Remix),"Jovaan, KEVVO, Ñengo Flow, Brray, YOVNGCHIMI, Jon Z",Happy
0.559,0.755,140.083,0.801,0.502,0.0,REDBULL,"Eladio Carrion, Beny Jr",Happy
0.636,0.482,141.903,0.802,0.462,4.25e-05,AL CAPONE,Eladio Carrion,Energetic
0.659,0.441,142.044,0.689,0.221,0.0,Holy Shit - Remix,"Ankhal, JHAYCO",Energetic
0.49,0.528,111.976,0.87,0.0558,0.000257,IVIMA,"Shake Da Block, 0contactos",Neutral
0.78,0.558,139.849,0.733,0.459,0.0,Verde Y Azul (feat. Piero47),"Pablo Chill-E, Piero47",Happy
0.641,0.747,150.058,0.732,0.271,5.57e-05,Dame Luz,Brytiago,Happy
0.84,0.598,141.958,0.728,0.164,0.0,Wag1,Akapellah,Happy
0.624,0.107,154.992,0.467,0.101,0.0,PA' LA VUELTA,"Eladio Carrion, Morad",Energetic
0.786,0.643,140.042,0.737,0.683,0.0,TATA - Remix,"Eladio Carrion, J Balvin, Daddy Yankee, Bobby Shmurda",Happy
0.755,0.469,139.923,0.786,0.28,0.0,Patrón,"Big Soto, Neutro Shorty, De La Ghetto, Noriel",Energetic
0.864,0.897,142.689,0.621,0.099,0.0,"Skeem Set, Pt. 2","Milli Major, Jme, Scorcher, SeriousXSyikes, Crazy Titch",Happy
0.741,0.189,108.088,0.542,0.0643,0.0,Sticky,"Bashy, GRM Daily",Energetic
0.735,0.71,93.374,0.566,0.342,2.22e-05,Must Be Bored,"Big Zuu, D7, Crafty 893, Drifter",Happy
0.622,0.658,138.054,0.794,0.315,0.0,#skeptacore pt.2,"Ryder, Skepta",Happy
0.785,0.856,137.056,0.86,0.0348,0.0,Eyes on Me,Skepta,Happy
0.882,0.719,140.029,0.865,0.116,0.00037,Trenches,"Duke & Jones, Flowdan",Happy
0.74,0.946,135.026,0.767,0.0724,8.4e-05,Young Money,LZee,Happy
0.613,0.42,140.434,0.563,0.813,0.0,Iniesta Flow,"namesbliss, scruz",Energetic
0.922,0.669,140.009,0.708,0.0439,0.0,Knock Your Block Off,"Jme, Giggs",Happy
0.798,0.655,140.198,0.713,0.00452,0.0,Energy Gang,"D Double E, Sir Spyro",Happy
0.754,0.508,140.04,0.751,0.125,0.0,Stuttering,"P Money, Silencer, Chip, Dizzee Rascal, D Double E",Happy
0.708,0.859,90.999,0.652,0.055,0.0,MYWAY!,"ROMderful, KayFaraway",Happy
0.805,0.647,140.023,0.625,0.00649,0.34,VEX,slowthai,Happy
0.595,0.406,90.328,0.789,0.052,0.0,Hurdy Gurdy,"Big Narstie, Sir Spyro",Energetic
0.811,0.487,171.723,0.435,0.0659,0.0,Who's Dat,"Silencer, Lil ambush, Lil Shakz, YaroAlways, Kai Nero, Shakes",Energetic
0.722,0.395,141.999,0.891,0.0145,6.34e-06,Tekky,"Chip, Frisco, K-Trap, Krept",Energetic
0.604,0.492,135.144,0.898,0.0413,8.91e-05,Quest For Coin II,"Ezra Collective, Jme, Swindle",Energetic
0.891,0.612,138.878,0.395,0.0126,0.00337,LEON EDWARDS,"Snowy, LVNDLXRD",Happy
0.733,0.633,139.969,0.839,0.063,0.0,On Top,Jaykae,Happy
0.607,0.756,140.043,0.678,0.0751,0.85,Circles24,Preditah,Happy
0.634,0.229,139.975,0.824,0.0193,0.0,This Year,"P Money, Silencer, Tobi",Energetic
0.832,0.73,135.835,0.673,0.137,2.85e-05,Shake It,Trillary Banks,Happy
0.645,0.394,128.023,0.663,0.443,0.0,IC3 (feat. Skepta) - Single Version,"Ghetts, Skepta",Energetic
0.68,0.694,144.006,0.85,0.732,0.0,Loading,Central Cee,Happy
0.471,0.644,140.969,0.863,0.251,0.0,Keisha & Becky - Remix,"Russ Millions, Tion Wayne, Aitch, Swarmz, Sav'o, JAY1",Neutral
0.825,0.904,143.062,0.746,0.192,0.0,Obsessed With You,Central Cee,Happy
0.75,0.961,141.176,0.807,0.17,0.0,Je M'appelle,Benzz,Happy
0.519,0.532,140.013,0.871,0.313,8.14e-06,Clash (feat. Stormzy),"Dave, Stormzy",Happy
0.71,0.795,147.171,0.8,0.463,0.0,Commitment Issues,Central Cee,Happy
0.807,0.848,140.045,0.725,0.352,0.0,Oliver Twist,ArrDee,Happy
0.792,0.623,142.965,0.855,0.552,0.0,6 For 6,Central Cee,Happy
0.666,0.739,145.066,0.821,0.0954,0.0,I Dunno (feat. Dutchavelli & Stormzy),"Tion Wayne, dutchavelli, Stormzy",Happy
0.766,0.349,144.105,0.816,0.192,3.34e-05,Only If You Knew,dutchavelli,Energetic
0.713,0.803,143.052,0.723,0.495,0.0,Flowers (Say My Name),ArrDee,Happy
0.569,0.524,77.052,0.767,0.00988,1.45e-05,Ain't It Different (feat. AJ Tracey & Stormzy),"Headie One, AJ Tracey, Stormzy",Happy
0.481,0.842,140.122,0.813,0.217,0.0,Coming for You (feat. A1 x J1),"SwitchOTR, A1 x J1",Neutral
0.419,0.255,140.012,0.877,0.0837,0.0,TPL x Fumez The Engineer - Plugged In Freestyle,"Fumez The Engineer, OTP, BM, BM X MINI",Sad
0.62,0.638,139.927,0.811,0.1,0.0,Wow,Tion Wayne,Happy
0.826,0.804,146.95,0.68,0.562,0.0,Only You Freestyle,"Headie One, Drake",Happy
0.596,0.793,150.035,0.848,0.5,0.0,Darling,D-Block Europe,Happy
0.93,0.936,139.995,0.81,0.398,3.32e-06,Big Shark,Russ Millions,Happy
0.621,0.638,124.015,0.892,0.496,0.0,Streatham,Dave,Happy
0.673,0.66,142.031,0.855,0.45,0.0,AirForce,DigDat,Happy
0.803,0.895,140.994,0.759,0.413,0.0,Reggae & Calypso (Russ Millions x Buni x YV),"Russ Millions, Buni, YV",Happy
0.672,0.624,145.014,0.773,0.522,0.0,Khabib,Central Cee,Happy
0.616,0.782,143.176,0.826,0.313,0.0,Ungrateful,Central Cee,Happy
0.738,0.659,141.067,0.875,0.492,0.000119,6:30,Russ Millions,Happy
0.651,0.161,127.054,0.66,0.000244,0.84,Thula Moya Wami,Mr Thela,Energetic
0.66,0.489,127.008,0.795,0.173,0.0456,Izinto Zam,"Jabs CPT, Sangzin",Energetic
0.852,0.413,122.035,0.751,0.0469,0.00662,Buya Nini,"Mr Thela, Peace",Energetic
0.722,0.516,125.018,0.685,0.0017,0.108,Street Fighter,Assertive Fam,Happy
0.783,0.344,120.02,0.718,0.000912,0.763,Oh My Sax,"Cairo CPT, Don Vino",Energetic
0.5,0.189,121.999,0.843,0.0258,0.799,FOMO,"Goldmax, Dlala Thukzin, Funky Qla, Zee Nxumalo, Beast Rsa",Sad
0.799,0.269,126.027,0.805,0.0253,0.00613,Ngenyimini,"Rhass, Mapressa, Dj Ndista, Luzzar",Energetic
0.928,0.612,127.023,0.787,0.0391,0.775,Sicel'Imithandazo,Cairo CPT,Happy
0.987,0.756,127.009,0.782,0.0358,0.723,Sinomhlobo,"Cairo CPT, Xola Sofuthe",Happy
0.891,0.26,123.992,0.701,0.00621,0.0844,Kwandonga Ziyaduma,"Mr Thela, Njelic",Energetic
0.903,0.123,127.002,0.675,0.00103,0.685,No Contest (Broken kick),"UJeje, UBizza Wethu",Energetic
0.739,0.394,126.024,0.716,0.00209,0.0864,S'yophanda,"Rhass, Mshayi, Mr Thela",Energetic
0.498,0.826,113.001,0.822,0.0489,0.0419,Wami (feat. Nia Pearl),"Mas Musiq, Nia Pearl",Neutral
0.897,0.679,127.018,0.59,0.0106,0.769,Ivili Liyajikeleza 2.0,Cairo CPT,Happy
0.685,0.502,127.017,0.863,0.00124,0.0382,Izigqibo Zakho 2.0,"Cairo CPT, Minollar",Happy
0.769,0.778,125.968,0.814,0.0379,0.00988,Abathakathi,"Mshayi & Mr Thela, Rhass",Happy
0.794,0.522,125.996,0.773,0.0164,0.000324,Bhabhalaza,"Rhass, Mr Thela",Happy
0.716,0.53,126.99,0.78,0.0162,0.0192,Ngeke Badaniswe,"Mshayi, Mr Thela, Betusile",Happy
0.866,0.232,126.038,0.648,0.0768,0.855,Sun EL Style,Mr Thela,Energetic
0.631,0.42,115.004,0.708,0.0016,0.00465,Ndincede,"Bee DeeJay, Rhass, Mshayi, Mr Thela",Energetic
0.914,0.837,149.971,0.745,0.0393,2.69e-06,Famalay,"Skinny Fabulous, Machel Montano, Bunji Garlin",Happy
0.944,0.746,133.97,0.804,0.105,0.0,Like Ah Boss,Machel Montano,Happy
0.848,0.606,130.021,0.808,0.0783,0.0,Workout,"Kes, Nailah Blackman",Happy
0.797,0.351,110.034,0.792,0.0123,0.00489,Overdue,Erphaan Alves,Energetic
0.824,0.573,106.012,0.836,0.164,0.00534,Practice,GBM Nutron,Happy
0.919,0.861,107.991,0.736,0.331,0.000179,Runaway,Mical Teja,Happy
0.943,0.897,159.996,0.666,0.387,0.0,Hard Fete,Bunji Garlin,Happy
0.902,0.938,116.066,0.94,0.123,0.0,Born Wit It (Bumpa Riddim),Alison Hinds,Happy
0.951,0.821,130.207,0.682,0.143,0.0,Long Live Soca,Voice,Happy
0.821,0.958,108.878,0.74,0.153,0.0,Pump Me Up,Krosfyah,Happy
0.689,0.389,117.067,0.911,0.23,0.0,Holiday,"Problem Child, Jus Jay King, Nelieux",Energetic
0.675,0.442,105.151,0.699,0.0654,0.0,Whine & Kotch,"J Capri, Charly Black",Energetic
0.935,0.912,131.055,0.927,0.135,0.0,Mr. Fete,Machel Montano,Happy
0.792,0.9,119.992,0.843,0.0671,5.02e-05,Wotless,Kes,Happy
0.331,0.804,119.627,0.853,0.000494,0.61,Feels Good - Carrots & Beets,Electra,Neutral
0.736,0.987,107.393,0.681,0.0588,0.602,Stop,B.W.H.,Happy
0.525,0.573,120.643,0.702,0.00237,0.128,Cybernetic Love - Vocal,Casco,Happy
0.761,0.431,112.979,0.775,0.0413,0.776,Stranger in a Strange Land - Club Mix 1983,N.O.I.A.,Energetic
0.823,0.811,125.237,0.569,3.81e-05,0.00723,Robot Is Systematic (Vocal Version),Lectric Workers,Happy
0.475,0.967,132.148,0.897,0.136,0.00778,Sexy Films - Vocal,Kroma,Neutral
0.788,0.961,114.674,0.868,0.0334,2.6e-05,Ma quale idea,Pino D'Angiò,Happy
0.728,0.488,118.031,0.671,0.000372,0.00391,Take A Chance - Original Mix,Mr. Flagio,Energetic
0.956,0.321,104.595,0.698,0.000316,0.8,On and On (Fears Keep On) - Italoconnection Mix,"Decadance, Italoconnection",Energetic
0.69,0.676,123.555,0.715,0.192,0.000657,Lamento Boliviano,Los Enanitos Verdes,Happy
0.837,0.559,120.04,0.726,0.257,1.31e-05,Amores Lejanos,Los Enanitos Verdes,Happy
0.851,0.921,95.019,0.663,0.0992,0.0,Mala Gente,Juanes,Happy
0.385,0.174,174.167,0.258,0.0527,0.0,Bésame,Camila,Sad
0.779,0.978,99.999,0.787,0.0215,0.0,La Paga,Juanes,Happy
0.794,0.907,101.143,0.773,0.527,0.000354,Mariposa Traicionera,Maná,Happy
0.898,0.462,162.058,0.527,0.027,0.0,Labios Compartidos,Maná,Energetic
0.773,0.573,115.995,0.786,0.152,2.57e-06,Bendita Tu Luz,"Maná, Juan Luis Guerra 4.40",Happy
0.726,0.514,147.883,0.647,0.159,5.11e-06,Amor Clandestino,Maná,Happy
0.715,0.638,84.098,0.487,0.294,0.0,Fotografía,"Juanes, Nelly Furtado",Happy
0.52,0.306,124.082,0.426,0.17,0.86,A Little Distance,Tristeza,Energetic
0.313,0.0399,132.899,0.273,0.11,0.0922,Blaise Bailey Finnegan III,Godspeed You! Black Emperor,Sad
0.694,0.236,139.019,0.727,0.0639,0.118,Vizardit,"Hildá Länsman, Tuomas Norvio",Energetic
0.486,0.0391,94.993,0.701,0.00319,0.0779,Raven Strut (feat. K.Clevenger) - DASH Remix,"DKD Dancers, DASH, K.Clevenger",Sad
0.871,0.467,108.028,0.867,0.00213,0.0282,Tapwe,"Boogey the Beat, Young Spirit, Drezus, Pj Vegas",Energetic
0.802,0.705,96.015,0.729,0.0924,4.42e-06,Nuivunga - GFD Collective,"Jens Kleist, JASMIN, Da Bartali Crew",Happy
0.878,0.53,119.963,0.825,0.0657,2.42e-05,Meditjin,"Baker Boy, JessB",Happy
0.917,0.798,120.006,0.85,0.138,0.000101,Break It Down,Tjaka,Happy
0.821,0.648,100.061,0.58,0.00315,8.71e-05,uduli 跳一波,ABAO阿爆,Happy
0.831,0.698,125.012,0.844,0.00688,0.00012,Half Breed - Remix,DJ Shub,Happy
0.629,0.194,130.023,0.725,0.00139,0.0673,Sisters,"The Halluci Nation, Northern Voice",Energetic
0.731,0.0484,122.012,0.819,0.026,0.0731,Emta Njawzak Yamma,DAM,Energetic
0.474,0.534,79.933,0.707,0.201,0.000689,Behold a Pale Horse,"STOiK, Jah'kota, Plex, Drezus",Neutral
0.927,0.442,141.961,0.6,0.025,0.00581,AVINU CHAI (AM YISRAEL CHAI),Yoni Z,Energetic
0.907,0.336,115.087,0.684,0.346,0.000175,Lech Lecha (K3LZ Remix),"K3LZ, Eli Levin",Energetic
0.59,0.563,78.459,0.377,0.514,0.0,The Rain,TAI,Happy
0.465,0.652,110.014,0.794,0.751,1.37e-06,תלוי בנו,נהוראי אריאלי,Neutral
0.513,0.82,99.022,0.788,0.774,1.92e-05,ארץ ישראל,Ishay Ribo,Happy
0.568,0.628,118.027,0.806,0.0462,0.00165,Az Yashir 2.0,"K3LZ, Eli Levin, MOiSHE'LE",Happy
0.695,0.422,120.043,0.666,0.148,2.03e-06,Eimosai (K3LZ Remix),"Danny Palgon, K3LZ",Energetic
0.833,0.577,169.964,0.55,0.0523,4.53e-05,LOVE ME,"Nissim Black, Oryahh",Happy
0.737,0.802,92.006,0.66,0.536,0.0,BaTachti,Dovid Lowy,Happy
0.766,0.321,126.079,0.741,0.129,4.51e-05,Brighter,Zusha,Energetic
0.514,0.49,120.142,0.598,0.461,0.0,Ani Maamin,TAI,Energetic
0.69,0.603,104.995,0.747,0.108,0.0,נקודות,שמואל,Happy
0.699,0.266,133.069,0.536,0.59,0.0,Chaneinu,"Moshe Lang, Waterbury Mesivta, Sruli, Moyo",Energetic
0.57,0.28,127.956,0.555,0.261,3.51e-05,Before I Go,"DJ Kraz, Isaac Ben",Energetic
0.765,0.669,170.115,0.497,0.113,1.11e-05,Mili Deshtuta - Crazy Stuff,"Thank You Hashem, DJ Farbreng, Moshe Storch, Mikey Mause",Happy
0.603,0.841,104.98,0.752,0.19,3.03e-05,Ki Hu Levado,"Yossi Newman, Aryeh Barnett",Happy
0.795,0.628,75.03,0.62,0.273,3.9e-06,SCREAM,Nissim Black,Happy
0.41,0.337,94.993,0.753,0.464,0.0,Eliyahu Hanavi,"K3LZ, Avi Abikhzer",Sad
0.851,0.724,100.028,0.641,0.333,0.0,Bou,Danny Palgon,Happy
0.471,0.497,76.934,0.404,0.287,0.0,Not Today (Dear Yetzer Hara),TAI,Sad
0.705,0.562,159.97,0.595,0.221,0.000326,End of the Tunnel,A.Y. Bouzaglou,Happy
0.749,0.81,100.017,0.798,0.258,0.0,Ein Od Milvado,Mordechai Shapiro,Happy
0.952,0.664,127.996,0.654,0.00635,7.67e-06,Ad Matai (Blue),iZZy D JaY,Happy
0.752,0.444,128.046,0.604,0.0331,0.0,Ahalela,Avi Zelinger,Energetic
0.887,0.798,125.052,0.738,0.604,1.63e-05,Yom Yom,Dovid Lowy,Happy
0.746,0.476,99.97,0.607,0.0334,3.79e-06,Ana,"Matt Dubb, Itzik Dadya",Energetic
0.873,0.64,120.005,0.596,0.0417,0.000195,Tzur,Matt Dubb,Happy
0.725,0.847,160.037,0.689,0.0334,0.0,Set Me Free,DeScribe,Happy
0.752,0.29,99.984,0.768,0.0808,0.0,Yesh Kan,Mendy Piamenta,Energetic
0.855,0.764,75.03,0.589,0.0649,0.0,This Is My Home,Duvie Shapiro,Happy
0.782,0.706,179.878,0.489,0.28,1.08e-05,Closer,"DJ Kraz, Aryeh Kunstler",Happy
0.844,0.651,159.915,0.593,0.598,0.0,Zeh Keili,Ari Goldwag,Happy
0.73,0.691,92.06,0.677,0.378,0.0,Schar Mitzvah,Mordechai Shapiro,Happy
0.874,0.535,128.045,0.648,0.00054,0.0,So Alive,DeScribe,Happy
0.785,0.567,128.945,0.629,0.317,0.0,Friends,Mordechai Shapiro,Happy
0.741,0.267,109.928,0.616,0.132,0.0,Es Shem,Yechiel Lazarus,Energetic
0.897,0.912,113.01,0.806,0.124,0.015,Shema,Nachas,Happy
0.813,0.391,120.014,0.644,0.0426,1.91e-06,Dreamer,DeScribe,Energetic
0.672,0.345,133.992,0.547,0.0496,0.0,V'hu Haya,"Yossi Newman, Aryeh Barnett",Energetic
